Año;Hora_24;Mes;Dia;Mes resumido;dia resumido;Fecha Dia;Semana2;Delito;Total General Año Anterior;Estación Final;CAI Final;Cuadrante Final;Genero Final;Zona Final;Clase Sitio Final;Arma Final;Modalidad Final;Causa Lesion Final;Barrio Hecho Final;Grupo Edad Ley Final
2026;4;Enero;Lunes;Ene;Lun;19;4;H. Celular;0;E-Sotara;No Reportado;E-Sotara;Masculino;Urbano;Vias Publicas;Escopolamina;Uso Sustancias Toxicas / Escopolaminado;No Reportado;Centro;Infancia (0 a 11 años)
2026;1;Junio;Lunes;Jun;Lun;15;25;H. Celular;0;E-Norte;CAI 3;Z. Atención 12 Norte;Masculino;Urbano;Bahia;Sin Empleo de Armas;Cosquilleo;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2026;3;Mayo;Lunes;May;Lun;11;20;H. Celular;0;E-Sur;CAI 6;Z. Atención 7 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda Tunel Bajo;Adolescencia (12 a 17 años) 
2026;3;Abril;Lunes;Abr;Lun;13;16;H. Celular;0;E-Sur;No Reportado;E-Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda Cajete;Infancia (0 a 11 años)
2026;3;Julio;Lunes;Jul;Lun;13;29;H. Celular;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Santa Clara;Infancia (0 a 11 años)
2026;4;Enero;Lunes;Ene;Lun;5;2;H. Celular;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Bahia;Sin Empleo de Armas;Cosquilleo;No Reportado;Pubenza Catay;Infancia (0 a 11 años)
2026;1;Enero;Martes;Ene;Mar;6;2;H. Celular;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Centro;Adolescencia (12 a 17 años) 
2026;2;Marzo;Martes;Mar;Mar;10;11;H. Celular;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Yanaconas;Adolescencia (12 a 17 años) 
2026;4;Marzo;Martes;Mar;Mar;10;11;H. Celular;0;E-Norte;CAI 4;Z. Atención 15 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Cadillal;Infancia (0 a 11 años)
2026;5;Julio;Martes;Jul;Mar;14;29;H. Celular;0;E-Sur;CAI 10;Z. Atención 23 Sur;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Lomas De Granada;Adolescencia (12 a 17 años) 
2026;2;Enero;Miércoles;Ene;Mié;7;2;H. Celular;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;El Recuerdo;Infancia (0 a 11 años)
2026;0;Julio;Miércoles;Jul;Mié;15;29;H. Celular;0;E-Norte;No Reportado;E-Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Urb Las Guacas;Infancia (0 a 11 años)
2026;1;Marzo;Miércoles;Mar;Mié;25;13;H. Celular;0;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Puente;Arma Blanca;Atraco;No Reportado;Vda Gonzalez;Adolescencia (12 a 17 años) 
2026;1;Mayo;Miércoles;May;Mié;27;22;H. Celular;0;E-Norte;CAI 3;Z. Atención 12 Norte;Masculino;Urbano;Frente A Residencias - Via Publica;Arma Blanca;Atraco;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2026;5;Julio;Miércoles;Jul;Mié;1;27;H. Celular;0;E-Norte;CAI 4;Z. Atención 13 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;La Pamba;Adolescencia (12 a 17 años) 
2026;3;Enero;Miércoles;Ene;Mié;28;5;H. Celular;0;E-Sur;CAI 5;Z. Atención 3 Sur;Masculino;Urbano;Carretera;Arma de Fuego;Atraco;No Reportado;Alameda;Infancia (0 a 11 años)
2026;3;Marzo;Miércoles;Mar;Mié;25;13;H. Celular;0;E-Sur;CAI 5;Z. Atención 1 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Portal De La Ferias;Infancia (0 a 11 años)
2026;5;Junio;Miércoles;Jun;Mié;17;25;H. Celular;0;E-Sur;CAI 8;Z. Atención 18 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;El Libertador;Adolescencia (12 a 17 años) 
2026;1;Mayo;Jueves;May;Jue;14;20;H. Celular;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;El Recuerdo;Infancia (0 a 11 años)
2026;0;Julio;Jueves;Jul;Jue;16;29;H. Celular;0;E-Sur;CAI 7;Z. Atención 10 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Retiro Bajo;Adolescencia (12 a 17 años) 
2026;3;Marzo;Jueves;Mar;Jue;19;12;H. Celular;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;El Recuerdo;Adolescencia (12 a 17 años) 
2026;4;Junio;Jueves;Jun;Jue;18;25;H. Celular;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Prados Del Norte;Adolescencia (12 a 17 años) 
2026;5;Julio;Jueves;Jul;Jue;23;30;H. Celular;0;E-Norte;CAI 4;Z. Atención 13 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Centro;Infancia (0 a 11 años)
2026;5;Enero;Jueves;Ene;Jue;1;1;H. Celular;0;E-Sur;CAI 6;Z. Atención 6 Sur;Masculino;Urbano;Vias Publicas;Contundentes;Atraco;No Reportado;Las Veraneras;Adolescencia (12 a 17 años) 
2026;2;Junio;Jueves;Jun;Jue;11;24;H. Celular;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Infancia (0 a 11 años)
2026;1;Agosto;Jueves;Ago;Jue;6;32;H. Celular;0;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Aeropuerto;Sin Empleo de Armas;Raponazo;No Reportado;Bella Vista;Infancia (0 a 11 años)
2026;1;Agosto;Jueves;Ago;Jue;6;32;H. Celular;0;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Aeropuerto;Sin Empleo de Armas;Raponazo;No Reportado;Bella Vista;Infancia (0 a 11 años)
2026;2;Julio;Jueves;Jul;Jue;9;28;H. Celular;0;E-Sur;CAI 7;Z. Atención 15 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Librada;Infancia (0 a 11 años)
2026;2;Febrero;Jueves;Feb;Jue;5;6;H. Celular;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Callejón;Sin Empleo de Armas;Raponazo;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2026;4;Marzo;Jueves;Mar;Jue;5;10;H. Celular;0;E-Norte;CAI 4;Z. Atención 16 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Colombia I Etapa;Infancia (0 a 11 años)
2026;20;Marzo;Miércoles;Mar;Mié;18;12;H. Celular;0;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Centro Comercial;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Antonio Nariño;Infancia (0 a 11 años)
2026;21;Julio;Miércoles;Jul;Mié;22;30;H. Celular;0;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Centro Comercial;Sin Empleo de Armas;Cosquilleo;No Reportado;Campamento;Adolescencia (12 a 17 años) 
2026;18;Mayo;Martes;May;Mar;19;21;H. Celular;0;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Restaurantes;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bella Vista;Adolescencia (12 a 17 años) 
2026;13;Febrero;Viernes;Feb;Vie;6;6;H. Celular;0;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Hospitales;Sin Empleo de Armas;Raponazo;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2026;12;Enero;Jueves;Ene;Jue;29;5;H. Celular;0;E-Norte;CAI 4;Z. Atención 14 Norte;Femenino;Urbano;Alcaldia;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Infancia (0 a 11 años)
2026;16;Febrero;Jueves;Feb;Jue;26;9;H. Celular;0;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Centro Comercial;Sin Empleo de Armas;Atraco;No Reportado;Bella Vista;Adolescencia (12 a 17 años) 
2026;0;Junio;Miércoles;Jun;Mié;17;25;H. Celular;0;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Apartamento En Conjunto Cerrado;Arma Blanca;Atraco;No Reportado;Prados Del Norte;Infancia (0 a 11 años)
2026;0;Junio;Miércoles;Jun;Mié;17;25;H. Celular;0;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Apartamento En Conjunto Cerrado;Arma Blanca;Atraco;No Reportado;Prados Del Norte;Infancia (0 a 11 años)
2026;2;Abril;Miércoles;Abr;Mié;22;17;H. Celular;0;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Droguerias, Farmacias;Arma Blanca;Atraco;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2026;2;Marzo;Miércoles;Mar;Mié;25;13;H. Celular;0;E-Norte;CAI 3;Z. Atención 9 Norte;Femenino;Urbano;Clinicas Y Similares;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;San Jose;Infancia (0 a 11 años)
2026;5;Mayo;Martes;May;Mar;12;20;H. Celular;0;E-Sur;CAI 10;Z. Atención 23 Sur;Femenino;Urbano;Almacenes;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Lomas De Granada;Infancia (0 a 11 años)
2026;12;Febrero;Martes;Feb;Mar;10;7;H. Celular;0;E-Sur;CAI 8;Z. Atención 18 Sur;Femenino;Urbano;Almacenes;Sin Empleo de Armas;Raponazo;No Reportado;Jose Maria Obando;Infancia (0 a 11 años)
2026;17;Enero;Martes;Ene;Mar;13;3;H. Celular;0;E-Timbio;Z. Atención 2 E-Timbio;Z. Atención 2 E-Timbio;Femenino;Urbano;Plazas De Mercado;Arma Blanca;Atraco;No Reportado;Centro;Adolescencia (12 a 17 años) 
2026;12;Febrero;Lunes;Feb;Lun;23;9;H. Celular;0;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Funeraria;Sin Empleo de Armas;Raponazo;No Reportado;Cadillal;Adolescencia (12 a 17 años) 
2026;12;Abril;Lunes;Abr;Lun;27;18;H. Celular;0;E-Norte;CAI 4;Z. Atención 16 Norte;Femenino;Urbano;Panaderias;Sin Empleo de Armas;Raponazo;No Reportado;Valencia;Adolescencia (12 a 17 años) 
2026;17;Abril;Lunes;Abr;Lun;27;18;H. Celular;0;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Universidades;Sin Empleo de Armas;Raponazo;No Reportado;Centro Universitario Tulcan;Infancia (0 a 11 años)
2026;0;Abril;Lunes;Abr;Lun;13;16;H. Celular;0;E-Norte;CAI 4;Z. Atención 14 Norte;Femenino;Urbano;Graneros;Sin Empleo de Armas;Raponazo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2026;0;Abril;Lunes;Abr;Lun;13;16;H. Celular;0;E-Norte;CAI 4;Z. Atención 14 Norte;Femenino;Urbano;Graneros;Sin Empleo de Armas;Raponazo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2026;1;Agosto;Lunes;Ago;Lun;17;34;H. Celular;0;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Almacenes;Arma Blanca;Atraco;No Reportado;Campamento;Infancia (0 a 11 años)
2026;1;Febrero;Lunes;Feb;Lun;23;9;H. Celular;0;E-Sur;CAI 10;Z. Atención 22 Sur;Femenino;Urbano;Conjunto Residencial;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Parque Las Garzas;Infancia (0 a 11 años)
2026;5;Marzo;Lunes;Mar;Lun;23;13;H. Celular;0;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Establecimiento De Salud;Arma de Fuego;Atraco;No Reportado;Santa Clara;Infancia (0 a 11 años)
2026;6;Junio;Miércoles;Jun;Mié;24;26;H. Celular;0;E-Norte;CAI 2;Z. Atención 4 Norte;Femenino;Urbano;Panaderias;Arma de Fuego;Atraco;No Reportado;Bello Horizonte;Infancia (0 a 11 años)
2026;8;Enero;Miércoles;Ene;Mié;14;3;H. Celular;0;E-Timbio;Z. Atención 2 E-Timbio;Z. Atención 2 E-Timbio;Femenino;Urbano;Establecimiento De Salud;Sin Empleo de Armas;Cosquilleo;No Reportado;Belen;Adolescencia (12 a 17 años) 
2026;10;Marzo;Miércoles;Mar;Mié;25;13;H. Celular;0;E-Norte;CAI 3;Z. Atención 11 Norte;Femenino;Urbano;Universidades;Arma de Fuego;Atraco;No Reportado;Pomona;Infancia (0 a 11 años)
2026;21;Febrero;Miércoles;Feb;Mié;18;8;H. Celular;0;E-Timbio;Z. Atención 1 E-Timbio;Z. Atención 1 E-Timbio;Masculino;Rural;Casas De Habitacion;Arma de Fuego;Atraco;No Reportado;Vda Las Yescas;Adolescencia (12 a 17 años) 
2026;9;Marzo;Martes;Mar;Mar;3;10;H. Celular;0;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Plazas De Mercado;Contundentes;Violacion De Cerradura;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2026;9;Julio;Martes;Jul;Mar;14;29;H. Celular;0;E-Sur;CAI 9;Z. Atención 20 Sur;Femenino;Urbano;Establecimiento Publico;Sin Empleo de Armas;Atraco;No Reportado;San Jose;Adolescencia (12 a 17 años) 
2026;10;Enero;Martes;Ene;Mar;27;5;H. Celular;0;E-Norte;CAI 4;Z. Atención 17 Norte;Femenino;Urbano;Establecimiento Educativo;Arma Blanca;Atraco;No Reportado;El Empedrado;Adolescencia (12 a 17 años) 
2026;5;Julio;Domingo;Jul;Dom;26;31;H. Celular;0;E-Norte;No Reportado;E-Norte;Masculino;Rural;Estadero;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Cementerio Jardinez De Paz;Infancia (0 a 11 años)
2026;7;Febrero;Lunes;Feb;Lun;2;6;H. Celular;0;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Apartamento;Arma Blanca;Atraco;No Reportado;Tomas C De Mosquera;Adolescencia (12 a 17 años) 
2026;8;Enero;Lunes;Ene;Lun;19;4;H. Celular;0;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Templos;Arma de Fuego;Atraco;No Reportado;Belen;Adolescencia (12 a 17 años) 
2026;10;Enero;Lunes;Ene;Lun;5;2;H. Celular;0;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Establecimiento De Comercio;Sin Empleo de Armas;Cosquilleo;No Reportado;Antonio Nariño;Infancia (0 a 11 años)
2026;10;Agosto;Lunes;Ago;Lun;3;32;H. Celular;0;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Establecimiento Publico;Sin Empleo de Armas;Cosquilleo;No Reportado;Modelo;Adolescencia (12 a 17 años) 
2026;11;Enero;Lunes;Ene;Lun;12;3;H. Celular;0;E-Norte;CAI 2;Z. Atención 8 Norte;Femenino;Urbano;Almacenes;Contundentes;Factor De Oportunidad;No Reportado;El Tablazo;Adolescencia (12 a 17 años) 
2026;11;Enero;Lunes;Ene;Lun;12;3;H. Celular;0;E-Norte;CAI 2;Z. Atención 8 Norte;Femenino;Urbano;Almacenes;Contundentes;Factor De Oportunidad;No Reportado;El Tablazo;Adolescencia (12 a 17 años) 
2026;11;Mayo;Lunes;May;Lun;11;20;H. Celular;0;E-Norte;CAI 3;Z. Atención 10 Norte;Femenino;Urbano;Entidad Publica / Estatal;Sin Empleo de Armas;Cosquilleo;No Reportado;Pueblillo Centro;Infancia (0 a 11 años)
2026;3;Enero;Jueves;Ene;Jue;1;1;H. Celular;0;E-Timbio;No Reportado;E-Timbio;Masculino;Rural;Casas De Habitacion;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda Cinco Dias;Adolescencia (12 a 17 años) 
2026;14;Febrero;Viernes;Feb;Vie;20;8;H. Celular;0;E-Sur;CAI 8;Z. Atención 18 Sur;No Reportado;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Jose Maria Obando;Adolescencia (12 a 17 años) 
2026;23;Febrero;Domingo;Feb;Dom;1;6;H. Celular;0;E-Norte;CAI 1;Z. Atención 2 Norte;No Reportado;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Clara;Adolescencia (12 a 17 años) 
2025;19;Diciembre;Jueves;Dic;Jue;11;50;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Cancha De Futbol;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Pubenza Catay;Infancia (0 a 11 años)
2025;14;Febrero;Jueves;Feb;Jue;13;7;H. Celular;1;E-Norte;CAI 2;Z. Atención 8 Norte;No Reportado;Urbano;Local Comercial;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Villa Del Viento;Adolescencia (12 a 17 años) 
2025;22;Marzo;Domingo;Mar;Dom;16;12;H. Celular;1;E-Norte;CAI 4;Z. Atención 14 Norte;No Reportado;Urbano;Droguerias, Farmacias;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;9;Febrero;Miércoles;Feb;Mié;19;8;H. Celular;1;E-Norte;CAI 4;Z. Atención 14 Norte;No Reportado;Urbano;Local Comercial;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;11;Enero;Miércoles;Ene;Mié;29;5;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;No Reportado;Urbano;Local Comercial;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2025;22;Septiembre;Martes;Sep;Mar;30;40;H. Celular;1;E-Sur;CAI 8;Z. Atención 19 Sur;Femenino;Urbano;Zonas Azules - Via Publica;Arma de Fuego;Atraco;No Reportado;Santa Elena;Infancia (0 a 11 años)
2025;18;Julio;Martes;Jul;Mar;1;27;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;La Ladera;Infancia (0 a 11 años)
2025;18;Septiembre;Martes;Sep;Mar;16;38;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Callejón;Arma Blanca;Atraco;No Reportado;Bolivar;Infancia (0 a 11 años)
2025;18;Octubre;Martes;Oct;Mar;21;43;H. Celular;1;E-Sur;CAI 7;Z. Atención 10 Sur;Femenino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Retiro Alto;Infancia (0 a 11 años)
2025;18;Diciembre;Martes;Dic;Mar;2;49;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Frente A Residencias - Via Publica;Sin Empleo de Armas;Raponazo;No Reportado;El Pajonal;Infancia (0 a 11 años)
2025;19;Marzo;Martes;Mar;Mar;25;13;H. Celular;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Paradero De Buses;Sin Empleo de Armas;Atraco;No Reportado;La Esmeralda;Infancia (0 a 11 años)
2025;19;Noviembre;Martes;Nov;Mar;11;46;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Frente A Discotecas;Sin Empleo de Armas;Raponazo;No Reportado;El Recuerdo;Infancia (0 a 11 años)
2025;4;Noviembre;Domingo;Nov;Dom;16;47;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;No Reportado;Urbano;Establecimiento Publico;Contundentes;Ventosa;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2025;4;Noviembre;Domingo;Nov;Dom;16;47;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;No Reportado;Urbano;Establecimiento Publico;Contundentes;Ventosa;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2025;4;Noviembre;Domingo;Nov;Dom;16;47;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;No Reportado;Urbano;Establecimiento Publico;Contundentes;Ventosa;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2025;3;Abril;Jueves;Abr;Jue;17;16;H. Celular;1;E-Sur;CAI 6;Z. Atención 6 Sur;No Reportado;Urbano;Local Comercial;Sin Empleo de Armas;Violacion De Cerradura;No Reportado;Los Comuneros;Adolescencia (12 a 17 años) 
2025;20;Abril;Lunes;Abr;Lun;14;16;H. Celular;1;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Frente Iglesia - Via Publica;Arma Blanca;Atraco;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;18;Septiembre;Lunes;Sep;Lun;1;36;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Santa Clara;Adolescencia (12 a 17 años) 
2025;18;Noviembre;Lunes;Nov;Lun;24;48;H. Celular;1;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;La Pamba;Adolescencia (12 a 17 años) 
2025;20;Septiembre;Lunes;Sep;Lun;22;39;H. Celular;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Ciclo Ruta;Arma Blanca;Atraco;No Reportado;Las Brisas;Infancia (0 a 11 años)
2025;21;Noviembre;Lunes;Nov;Lun;10;46;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Callejón;Arma Blanca;Atraco;No Reportado;El Pajonal;Infancia (0 a 11 años)
2025;18;Septiembre;Lunes;Sep;Lun;8;37;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Callejón;Arma de Fuego;Atraco;No Reportado;El Pajonal;Adolescencia (12 a 17 años) 
2025;18;Octubre;Lunes;Oct;Lun;27;44;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Frente Clinica U Hospital - Via Publica;Sin Empleo de Armas;Cosquilleo;No Reportado;Bolivar;Adolescencia (12 a 17 años) 
2025;19;Diciembre;Lunes;Dic;Lun;22;52;H. Celular;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Carretera;Sin Empleo de Armas;Raponazo;No Reportado;La Ladera;Adolescencia (12 a 17 años) 
2025;20;Febrero;Sábado;Feb;Sáb;1;5;H. Celular;1;E-Norte;CAI 3;Z. Atención 12 Norte;Femenino;Urbano;Hoteles, Residencias, Y Similares.;Arma Blanca;Atraco;No Reportado;Bolivar;Infancia (0 a 11 años)
2025;19;Febrero;Jueves;Feb;Jue;13;7;H. Celular;1;E-Sur;CAI 8;Z. Atención 18 Sur;Femenino;Urbano;Local Comercial;Arma de Fuego;Atraco;No Reportado;Jose Maria Obando;Adolescencia (12 a 17 años) 
2025;18;Enero;Miércoles;Ene;Mié;1;1;H. Celular;1;E-Sur;CAI 5;Z. Atención 2 Sur;Femenino;Urbano;Casas De Habitacion;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Maria Oriente;Infancia (0 a 11 años)
2025;21;Septiembre;Miércoles;Sep;Mié;17;38;H. Celular;1;E-Norte;CAI 4;Z. Atención 14 Norte;Femenino;Urbano;Iglesia;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;18;Noviembre;Domingo;Nov;Dom;9;46;H. Celular;1;E-Norte;CAI 2;Z. Atención 6 Norte;Femenino;Urbano;Centro Comercial;Sin Empleo de Armas;Cosquilleo;No Reportado;El Placer;Adolescencia (12 a 17 años) 
2025;20;Agosto;Domingo;Ago;Dom;10;33;H. Celular;1;E-Coconuco;Z. Atención 1 E-Sotara;Z. Atención 1 E-Sotara;Femenino;Urbano;Otro;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;22;Diciembre;Domingo;Dic;Dom;28;53;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Discotecas;Sin Empleo de Armas;Raponazo;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;22;Diciembre;Domingo;Dic;Dom;21;52;H. Celular;1;E-Norte;CAI 3;Z. Atención 10 Norte;Femenino;Urbano;Casa En Conjunto Cerrado;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Villa Alicia;Adolescencia (12 a 17 años) 
2025;19;Septiembre;Sábado;Sep;Sáb;27;39;H. Celular;1;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Otro;Sin Empleo de Armas;Raponazo;No Reportado;Unidad 4 Villa Del Viento;Adolescencia (12 a 17 años) 
2025;20;Agosto;Sábado;Ago;Sáb;2;31;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Colegios, Escuelas;Arma de Fuego;Atraco;No Reportado;Nueva Granada;Infancia (0 a 11 años)
2025;23;Mayo;Sábado;May;Sáb;24;21;H. Celular;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Discotecas;Sin Empleo de Armas;Cosquilleo;No Reportado;Santa Clara;Infancia (0 a 11 años)
2026;23;Enero;Miércoles;Ene;Mié;21;4;H. Celular;0;E-Norte;No Reportado;E-Norte;Masculino;Rural;Carretera;Arma de Fuego;Atraco;No Reportado;Vda La Cabuyera;Infancia (0 a 11 años)
2025;13;Febrero;Martes;Feb;Mar;4;6;H. Celular;1;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Carretera;Sin Empleo de Armas;Raponazo;No Reportado;Centro;Infancia (0 a 11 años)
2025;17;Marzo;Martes;Mar;Mar;11;11;H. Celular;1;E-Norte;CAI 4;Z. Atención 13 Norte;Femenino;Urbano;Frente A Residencias - Via Publica;Sin Empleo de Armas;Raponazo;No Reportado;Centro;Infancia (0 a 11 años)
2025;16;Noviembre;Martes;Nov;Mar;4;45;H. Celular;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Paradero De Buses;Sin Empleo de Armas;Cosquilleo;No Reportado;La Esmeralda;Infancia (0 a 11 años)
2025;18;Octubre;Jueves;Oct;Jue;23;43;H. Celular;1;E-Sur;CAI 10;Z. Atención 23 Sur;Femenino;Urbano;Casas De Habitacion;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Lomas De Granada;Infancia (0 a 11 años)
2025;18;Octubre;Jueves;Oct;Jue;23;43;H. Celular;1;E-Sur;CAI 10;Z. Atención 23 Sur;Femenino;Urbano;Casas De Habitacion;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Lomas De Granada;Infancia (0 a 11 años)
